state,county,reporting,dem,gop,lib,grn,una,oth
MS,Coahoma,0%,6947,2502,0,0,0,0
MS,Copiah,0%,7640,6683,0,0,0,0
MS,Covington,0%,3826,5503,0,0,0,0
MS,DeSoto,0%,19265,43510,0,0,0,0
MS,Forrest,0%,11622,15296,0,0,0,0
MS,Franklin,0%,1722,2896,0,0,0,0
MS,George,0%,1398,7050,0,0,0,0
MS,Greene,0%,1362,4358,0,0,0,0
MS,Grenada,0%,4995,6215,0,0,0,0
MS,Hancock,0%,3195,11614,0,0,0,0
MS,Harrison,0%,22175,37927,0,0,0,0
MS,Hinds,0%,68794,29187,0,0,0,0
MS,Holmes,0%,6945,1504,0,0,0,0
MS,Humphreys,0%,3180,1243,0,0,0,0
MS,Issaquena,0%,523,322,0,0,0,0
MS,Itawamba,0%,1938,7240,0,0,0,0
MS,Jackson,0%,15534,32959,0,0,0,0
MS,Jasper,0%,4476,3660,0,0,0,0
MS,Jefferson,0%,3295,450,0,0,0,0
MS,Jefferson Davis,0%,3924,2512,0,0,0,0
MS,Jones,0%,8089,18726,0,0,0,0
MS,Kemper,0%,2876,1694,0,0,0,0
MS,Lafayette,0%,7997,10278,0,0,0,0
MS,Lamar,0%,4694,16969,0,0,0,0
MS,Lauderdale,0%,13048,19368,0,0,0,0
MS,Lawrence,0%,2513,4318,0,0,0,0
MS,Leake,0%,3575,4509,0,0,0,0
MS,Lee,0%,11769,22403,0,0,0,0
MS,Leflore,0%,8914,4105,0,0,0,0
MS,Lincoln,0%,5505,10781,0,0,0,0
MS,Lowndes,0%,13110,13934,0,0,0,0
MS,Madison,0%,18034,24781,0,0,0,0
MS,Marion,0%,3764,7350,0,0,0,0
MS,Marshall,0%,9573,6650,0,0,0,0
MS,Monroe,0%,7137,10165,0,0,0,0
MS,Montgomery,0%,2244,2638,0,0,0,0
MS,Neshoba,0%,2584,7205,0,0,0,0
MS,Newton,0%,3063,6338,0,0,0,0
MS,Noxubee,0%,4970,1507,0,0,0,0
MS,Oktibbeha,0%,9326,9320,0,0,0,0
MS,Panola,0%,8370,7515,0,0,0,0
MS,Pearl River,0%,3727,16156,0,0,0,0
MS,Perry,0%,1521,4040,0,0,0,0
MS,Pike,0%,7958,7441,0,0,0,0
MS,Pontotoc,0%,2951,9656,0,0,0,0
MS,Prentiss,0%,3020,7703,0,0,0,0
MS,Quitman,0%,2797,1334,0,0,0,0
MS,Rankin,0%,14235,47645,0,0,0,0
MS,Scott,0%,4709,6205,0,0,0,0
MS,Sharkey,0%,1722,784,0,0,0,0
MS,Simpson,0%,4393,6660,0,0,0,0
MS,Smith,0%,1821,5715,0,0,0,0
MS,Stone,0%,1746,4661,0,0,0,0
MS,Sunflower,0%,7158,2900,0,0,0,0
MS,Tallahatchie,0%,3646,2435,0,0,0,0
MS,Tate,0%,4951,7639,0,0,0,0
MS,Tippah,0%,2514,6809,0,0,0,0
MS,Tishomingo,0%,1941,6195,0,0,0,0
MS,Tunica,0%,2917,864,0,0,0,0
MS,Union,0%,2727,8302,0,0,0,0
MS,Walthall,0%,3421,4244,0,0,0,0
MS,Warren,0%,9502,9953,0,0,0,0
MS,Washington,0%,12884,6274,0,0,0,0
MS,Wayne,0%,3860,6056,0,0,0,0
MS,Webster,0%,1321,4032,0,0,0,0
MS,Wilkinson,0%,3498,1556,0,0,0,0
MS,Winston,0%,4606,5473,0,0,0,0
MS,Yalobusha,0%,3104,3604,0,0,0,0
MS,Yazoo,0%,5725,4219,0,0,0,0
MO,Adair,0%,5735,5891,0,0,0,0
MO,Andrew,0%,3345,5279,0,0,0,0
MO,Atchison,0%,1000,1936,0,0,0,0
MO,Audrain,0%,4434,6167,0,0,0,0
MO,Barry,0%,4630,9758,0,0,0,0
MO,Barton,0%,1455,4414,0,0,0,0
MO,Bates,0%,3271,4833,0,0,0,0
MO,Benton,0%,3628,5757,0,0,0,0
MO,Bollinger,0%,1690,3972,0,0,0,0
MO,Boone,0%,46960,36803,0,0,0,0
MO,Buchanan,0%,19157,19110,0,0,0,0
MO,Butler,0%,5316,11805,0,0,0,0
MO,Caldwell,0%,1812,2652,0,0,0,0
MO,Callaway,0%,7578,11388,0,0,0,0
MO,Camden,0%,7772,14074,0,0,0,0
MO,Cape Girardeau,0%,12208,24767,0,0,0,0
MO,Carroll,0%,1535,2955,0,0,0,0
MO,Carter,0%,986,1838,0,0,0,0
MO,Cass,0%,19840,29691,0,0,0,0
MO,Cedar,0%,2060,4193,0,0,0,0
MO,Chariton,0%,1799,2338,0,0,0,0
MO,Christian,0%,11876,25376,0,0,0,0
MO,Clark,0%,1572,1782,0,0,0,0
MO,Clay,0%,53720,54485,0,0,0,0
MO,Clinton,0%,4545,5709,0,0,0,0
MO,Cole,0%,13952,24383,0,0,0,0
MO,Cooper,0%,2996,4902,0,0,0,0
MO,Crawford,0%,3911,6007,0,0,0,0
MO,Dade,0%,1184,2864,0,0,0,0
MO,Dallas,0%,2656,4895,0,0,0,0
MO,Daviess,0%,1400,2263,0,0,0,0
MO,DeKalb,0%,1692,2889,0,0,0,0
MO,Dent,0%,2056,4655,0,0,0,0
MO,Douglas,0%,2140,4405,0,0,0,0
MO,Dunklin,0%,4528,7034,0,0,0,0
MO,Franklin,0%,21251,27351,0,0,0,0
MO,Gasconade,0%,2899,4763,0,0,0,0
MO,Gentry,0%,1235,1964,0,0,0,0
MO,Greene,0%,55928,77393,0,0,0,0
MO,Grundy,0%,1580,3006,0,0,0,0
MO,Harrison,0%,1287,2512,0,0,0,0
MO,Henry,0%,4869,6092,0,0,0,0
MO,Hickory,0%,2171,2850,0,0,0,0
MO,Holt,0%,802,1791,0,0,0,0
MO,Howard,0%,2020,2689,0,0,0,0
MO,Howell,0%,5732,10974,0,0,0,0
MO,Iron,0%,2213,2090,0,0,0,0
MO,Jackson,0%,210296,124531,0,0,0,0
MO,Jasper,0%,15718,31634,0,0,0,0
MO,Jefferson,0%,53457,50793,0,0,0,0
MO,Johnson,0%,9474,12178,0,0,0,0
MO,Knox,0%,758,1211,0,0,0,0
MO,Laclede,0%,5217,10872,0,0,0,0
MO,Lafayette,0%,6891,9433,0,0,0,0
MO,Lawrence,0%,5097,11260,0,0,0,0
MO,Lewis,0%,1836,2596,0,0,0,0
MO,Lincoln,0%,10231,12921,0,0,0,0
MO,Linn,0%,2635,3139,0,0,0,0
MO,Livingston,0%,2435,3993,0,0,0,0
MO,Macon,0%,2784,4586,0,0,0,0
MO,Madison,0%,2042,2897,0,0,0,0
MO,Maries,0%,1598,2851,0,0,0,0
MO,Marion,0%,4701,7702,0,0,0,0
MO,McDonald,0%,2454,5499,0,0,0,0
MO,Mercer,0%,519,1169,0,0,0,0
MO,Miller,0%,3553,7797,0,0,0,0
MO,Mississippi,0%,2247,3034,0,0,0,0
MO,Moniteau,0%,2084,4467,0,0,0,0
MO,Monroe,0%,1703,2532,0,0,0,0
MO,Montgomery,0%,2346,3426,0,0,0,0
MO,Morgan,0%,3565,5451,0,0,0,0
MO,New Madrid,0%,3370,4593,0,0,0,0
MO,Newton,0%,7450,17637,0,0,0,0
MO,Nodaway,0%,4493,5568,0,0,0,0
MO,Oregon,0%,1811,2652,0,0,0,0
MO,Osage,0%,1905,5061,0,0,0,0
MO,Ozark,0%,1661,2917,0,0,0,0
MO,Pemiscot,0%,3029,3954,0,0,0,0
MO,Perry,0%,3005,5527,0,0,0,0
MO,Pettis,0%,6927,11012,0,0,0,0
MO,Phelps,0%,7393,11704,0,0,0,0
MO,Pike,0%,3481,4262,0,0,0,0
MO,Platte,0%,21454,24458,0,0,0,0
MO,Polk,0%,4553,8956,0,0,0,0
MO,Pulaski,0%,5251,9551,0,0,0,0
MO,Putnam,0%,695,1591,0,0,0,0
MO,Ralls,0%,2041,2987,0,0,0,0
MO,Randolph,0%,3978,6445,0,0,0,0
MO,Ray,0%,5241,5593,0,0,0,0
MO,Reynolds,0%,1415,1779,0,0,0,0
MO,Ripley,0%,1795,3406,0,0,0,0
MO,Ste. Genevieve,0%,4979,3732,0,0,0,0
MO,Saline,0%,4705,4957,0,0,0,0
MO,Schuyler,0%,775,1139,0,0,0,0
MO,Scotland,0%,793,1249,0,0,0,0
MO,Scott,0%,6258,11563,0,0,0,0
MO,Shannon,0%,1637,2075,0,0,0,0
MO,Shelby,0%,1114,2166,0,0,0,0
MO,St. Charles,0%,84163,102538,0,0,0,0
MO,St. Clair,0%,1886,2981,0,0,0,0
MO,St. Francois,0%,11538,12659,0,0,0,0
MO,St. Louis,0%,132486,24594,0,0,0,0
MO,St. Louis Co.,0%,332085,221016,0,0,0,0
MO,Stoddard,0%,3899,9172,0,0,0,0
MO,Stone,0%,5025,11137,0,0,0,0
MO,Sullivan,0%,1173,1607,0,0,0,0
MO,Taney,0%,6676,14714,0,0,0,0
MO,Texas,0%,3410,7213,0,0,0,0
MO,Vernon,0%,3379,5333,0,0,0,0
MO,Warren,0%,6705,8673,0,0,0,0
MO,Washington,0%,4712,4703,0,0,0,0
MO,Wayne,0%,2242,3784,0,0,0,0
MO,Webster,0%,5683,10427,0,0,0,0
MO,Worth,0%,427,707,0,0,0,0
MO,Wright,0%,2556,5780,0,0,0,0
MT,Beaverhead,0%,1611,2983,0,0,0,0
MT,Big Horn,0%,3490,1622,0,0,0,0
MT,Blaine,0%,1711,1138,0,0,0,0
MT,Broadwater,0%,854,1853,0,0,0,0
MT,Carbon,0%,2431,3093,0,0,0,0
MT,Carter,0%,111,573,0,0,0,0
MT,Cascade,0%,17486,16675,0,0,0,0
MT,Chouteau,0%,1118,1625,0,0,0,0
MT,Custer,0%,2262,3040,0,0,0,0
MT,Daniels,0%,343,692,0,0,0,0
MT,Dawson,0%,1587,2626,0,0,0,0
MT,Deer Lodge,0%,3341,1481,0,0,0,0
MT,Fallon,0%,318,1082,0,0,0,0
MT,Fergus,0%,1921,4100,0,0,0,0
MT,Flathead,0%,15976,25361,0,0,0,0
MT,Gallatin,0%,23984,22375,0,0,0,0
MT,Garfield,0%,109,595,0,0,0,0
MT,Glacier,0%,3361,1443,0,0,0,0
MT,Golden Valley,0%,122,342,0,0,0,0
MT,Granite,0%,601,1013,0,0,0,0
MT,Hill,0%,3563,2763,0,0,0,0
MT,Jefferson,0%,2574,3525,0,0,0,0
MT,Judith Basin,0%,396,799,0,0,0,0
MT,Lake,0%,6693,6463,0,0,0,0
MT,Lewis and Clark,0%,16939,14794,0,0,0,0
MT,Liberty,0%,367,594,0,0,0,0
MT,Lincoln,0%,3018,5699,0,0,0,0
MT,Madison,0%,1596,2803,0,0,0,0
MT,McCone,0%,321,726,0,0,0,0
MT,Meagher,0%,298,624,0,0,0,0
MT,Mineral,0%,844,1051,0,0,0,0
MT,Missoula,0%,35701,20266,0,0,0,0
MT,Musselshell,0%,615,1552,0,0,0,0
MT,Park,0%,4140,4349,0,0,0,0
MT,Petroleum,0%,68,227,0,0,0,0
MT,Phillips,0%,638,1423,0,0,0,0
MT,Pondera,0%,1224,1583,0,0,0,0
MT,Powder River,0%,207,797,0,0,0,0
MT,Powell,0%,1021,1679,0,0,0,0
MT,Prairie,0%,211,503,0,0,0,0
MT,Ravalli,0%,8332,12922,0,0,0,0
MT,Richland,0%,1196,3158,0,0,0,0
MT,Roosevelt,0%,2527,1455,0,0,0,0
MT,Rosebud,0%,1898,1739,0,0,0,0
MT,Sanders,0%,1964,3556,0,0,0,0
MT,Sheridan,0%,953,987,0,0,0,0
MT,Silver Bow,0%,11651,4806,0,0,0,0
MT,Stillwater,0%,1512,2989,0,0,0,0
MT,Sweet Grass,0%,552,1433,0,0,0,0
MT,Teton,0%,1291,1873,0,0,0,0
MT,Toole,0%,736,1321,0,0,0,0
MT,Treasure,0%,154,310,0,0,0,0
MT,Valley,0%,1616,2099,0,0,0,0
MT,Wheatland,0%,286,632,0,0,0,0
MT,Wibaux,0%,146,379,0,0,0,0
MT,Yellowstone,0%,31740,36225,0,0,0,0
NE,Adams,0%,4624,8163,0,0,0,0
NE,Antelope,0%,754,2367,0,0,0,0
NE,Arthur,0%,39,217,0,0,0,0
NE,Banner,0%,61,341,0,0,0,0
NE,Blaine,0%,43,266,0,0,0,0
NE,Boone,0%,742,2042,0,0,0,0
NE,Box Butte,0%,1844,2888,0,0,0,0
NE,Boyd,0%,250,839,0,0,0,0
NE,Brown,0%,311,1208,0,0,0,0
NE,Buffalo,0%,5768,12920,0,0,0,0
NE,Burt,0%,1406,1895,0,0,0,0
NE,Butler,0%,1175,2534,0,0,0,0
NE,Cass,0%,4709,7076,0,0,0,0
NE,Cedar,0%,1187,2912,0,0,0,0
NE,Chase,0%,341,1466,0,0,0,0
NE,Cherry,0%,599,2360,0,0,0,0
NE,Cheyenne,0%,1064,3284,0,0,0,0
NE,Clay,0%,761,2134,0,0,0,0
NE,Colfax,0%,1125,2014,0,0,0,0
NE,Cuming,0%,1255,2701,0,0,0,0
NE,Custer,0%,1178,4220,0,0,0,0
NE,Dakota,0%,2966,3255,0,0,0,0
NE,Dawes,0%,1245,2330,0,0,0,0
NE,Dawson,0%,2352,5368,0,0,0,0
NE,Deuel,0%,243,732,0,0,0,0
NE,Dixon,0%,946,1785,0,0,0,0
NE,Dodge,0%,6587,8482,0,0,0,0
NE,Douglas,0%,112460,104030,0,0,0,0
NE,Dundy,0%,218,783,0,0,0,0
NE,Fillmore,0%,953,1907,0,0,0,0
NE,Franklin,0%,442,1078,0,0,0,0
NE,Frontier,0%,348,1030,0,0,0,0
NE,Furnas,0%,556,1725,0,0,0,0
NE,Gage,0%,4405,5389,0,0,0,0
NE,Garden,0%,283,844,0,0,0,0
NE,Garfield,0%,212,800,0,0,0,0
NE,Gosper,0%,260,771,0,0,0,0
NE,Grant,0%,41,321,0,0,0,0
NE,Greeley,0%,457,714,0,0,0,0
NE,Hall,0%,7687,12788,0,0,0,0
NE,Hamilton,0%,1322,3362,0,0,0,0
NE,Harlan,0%,399,1327,0,0,0,0
NE,Hayes,0%,85,460,0,0,0,0
NE,Hitchcock,0%,346,997,0,0,0,0
NE,Holt,0%,1065,3663,0,0,0,0
NE,Hooker,0%,75,355,0,0,0,0
NE,Howard,0%,1083,1847,0,0,0,0
NE,Jefferson,0%,1504,2091,0,0,0,0
NE,Johnson,0%,914,1139,0,0,0,0
NE,Kearney,0%,870,2217,0,0,0,0
NE,Keith,0%,965,2917,0,0,0,0
NE,Keya Paha,0%,115,409,0,0,0,0
NE,Kimball,0%,427,1328,0,0,0,0
NE,Knox,0%,1248,2724,0,0,0,0
NE,Lancaster,0%,63464,57925,0,0,0,0
NE,Lincoln,0%,4937,10609,0,0,0,0
NE,Logan,0%,81,327,0,0,0,0
NE,Loup,0%,86,302,0,0,0,0
NE,Madison,0%,4076,9542,0,0,0,0
NE,McPherson,0%,45,240,0,0,0,0
NE,Merrick,0%,978,2356,0,0,0,0
NE,Morrill,0%,546,1700,0,0,0,0
NE,Nance,0%,540,1110,0,0,0,0
NE,Nemaha,0%,1207,2090,0,0,0,0
NE,Nuckolls,0%,692,1607,0,0,0,0
NE,Otoe,0%,2893,3991,0,0,0,0
NE,Pawnee,0%,481,857,0,0,0,0
NE,Perkins,0%,310,1086,0,0,0,0
NE,Phelps,0%,1043,3340,0,0,0,0
NE,Pierce,0%,781,2372,0,0,0,0
NE,Platte,0%,3734,9279,0,0,0,0
NE,Polk,0%,665,1810,0,0,0,0
NE,Red Willow,0%,1216,3748,0,0,0,0
NE,Richardson,0%,1121,1880,0,0,0,0
NE,Rock,0%,136,635,0,0,0,0
NE,Saline,0%,2597,2373,0,0,0,0
NE,Sarpy,0%,27663,38443,0,0,0,0
NE,Saunders,0%,3739,6132,0,0,0,0
NE,Scotts Bluff,0%,4645,9575,0,0,0,0
NE,Seward,0%,2671,4596,0,0,0,0
NE,Sheridan,0%,451,1934,0,0,0,0
NE,Sherman,0%,583,940,0,0,0,0
NE,Sioux,0%,116,600,0,0,0,0
NE,Stanton,0%,657,1772,0,0,0,0
NE,Thayer,0%,850,1729,0,0,0,0
NE,Thomas,0%,51,331,0,0,0,0
NE,Thurston,0%,1108,970,0,0,0,0
NE,Valley,0%,704,1647,0,0,0,0
NE,Washington,0%,3681,6409,0,0,0,0
NE,Wayne,0%,1249,2503,0,0,0,0
NE,Webster,0%,550,1323,0,0,0,0
NE,Wheeler,0%,96,334,0,0,0,0
NE,York,0%,1594,4807,0,0,0,0
NV,Carson City,0%,11622,11419,0,0,0,0
NV,Churchill,0%,3494,6831,0,0,0,0
NV,Clark,0%,379204,256401,0,0,0,0
NV,Douglas,0%,10671,14645,0,0,0,0
NV,Elko,0%,4537,10958,0,0,0,0
NV,Esmeralda,0%,104,303,0,0,0,0
NV,Eureka,0%,144,564,0,0,0,0
NV,Humboldt,0%,1909,3584,0,0,0,0
NV,Lander,0%,574,1462,0,0,0,0
NV,Lincoln,0%,518,1498,0,0,0,0
NV,Lyon,0%,8405,12154,0,0,0,0
NV,Mineral,0%,1082,1131,0,0,0,0
NV,Nye,0%,7223,9535,0,0,0,0
NV,Pershing,0%,673,1075,0,0,0,0
NV,Storey,0%,1099,1245,0,0,0,0
NV,Washoe,0%,99395,76743,0,0,0,0
NV,White Pine,0%,1230,2440,0,0,0,0
NH,Belknap,0%,16796,16402,0,0,0,0
NH,Carroll,0%,15204,13354,0,0,0,0
NH,Cheshire,0%,26971,15205,0,0,0,0
NH,Coos,0%,9681,6645,0,0,0,0
NH,Grafton,0%,31446,17687,0,0,0,0
NH,Hillsborough,0%,104516,97331,0,0,0,0
NH,Merrimack,0%,45039,34006,0,0,0,0
NH,Rockingham,0%,83673,82102,0,0,0,0
NH,Strafford,0%,37977,25008,0,0,0,0
NH,Sullivan,0%,13288,9197,0,0,0,0
NJ,Atlantic,0%,62498,46244,0,0,0,0
NJ,Bergen,0%,208410,174526,0,0,0,0
NJ,Burlington,0%,121222,83078,0,0,0,0
NJ,Camden,0%,142433,68072,0,0,0,0
NJ,Cape May,0%,20510,24591,0,0,0,0
NJ,Cumberland,0%,34355,22238,0,0,0,0
NJ,Essex,0%,228944,72370,0,0,0,0
NJ,Gloucester,0%,76789,60017,0,0,0,0
NJ,Hudson,0%,141557,51478,0,0,0,0
NJ,Hunterdon,0%,29637,38966,0,0,0,0
NJ,Mercer,0%,99719,47196,0,0,0,0
NJ,Middlesex,0%,179924,115969,0,0,0,0
NJ,Monmouth,0%,147424,159461,0,0,0,0
NJ,Morris,0%,101245,122706,0,0,0,0
NJ,Ocean,0%,109240,159480,0,0,0,0
NJ,Passaic,0%,110331,71850,0,0,0,0
NJ,Salem,0%,15909,14763,0,0,0,0
NJ,Somerset,0%,73785,67221,0,0,0,0
NJ,Sussex,0%,28692,43998,0,0,0,0
NJ,Union,0%,132006,73967,0,0,0,0
NJ,Warren,0%,20421,27304,0,0,0,0
NM,Bernalillo,0%,168406,109212,0,0,0,0
NM,Catron,0%,659,1396,0,0,0,0
NM,Chaves,0%,8160,13630,0,0,0,0
NM,Cibola,0%,3176,1717,0,0,0,0
NM,Colfax,0%,3465,2800,0,0,0,0
NM,Curry,0%,4655,9585,0,0,0,0
NM,De Baca,0%,358,676,0,0,0,0
NM,Dona Ana,0%,38574,27211,0,0,0,0
NM,Eddy,0%,7289,12468,0,0,0,0
NM,Grant,0%,8092,5381,0,0,0,0
NM,Guadalupe,0%,1541,615,0,0,0,0
NM,Harding,0%,256,357,0,0,0,0
NM,Hidalgo,0%,990,934,0,0,0,0
NM,Lea,0%,5084,13301,0,0,0,0
NM,Lincoln,0%,3482,5906,0,0,0,0
NM,Los Alamos,0%,5709,4986,0,0,0,0
NM,Luna,0%,4289,3857,0,0,0,0
NM,McKinley,0%,15993,6183,0,0,0,0
NM,Mora,0%,2156,565,0,0,0,0
NM,Otero,0%,8602,12791,0,0,0,0
NM,Quay,0%,1546,2363,0,0,0,0
NM,Rio Arriba,0%,11245,3648,0,0,0,0
NM,Roosevelt,0%,2270,4285,0,0,0,0
NM,San Juan,0%,17645,27418,0,0,0,0
NM,San Miguel,0%,10128,2421,0,0,0,0
NM,Sandoval,0%,32102,24887,0,0,0,0
NM,Santa Fe,0%,53802,15443,0,0,0,0
NM,Sierra,0%,2351,3011,0,0,0,0
NM,Socorro,0%,4643,3011,0,0,0,0
NM,Taos,0%,13384,2827,0,0,0,0
NM,Torrance,0%,3068,3721,0,0,0,0
NM,Union,0%,492,1218,0,0,0,0
NM,Valencia,0%,15142,13033,0,0,0,0
NY,Albany,0%,86096,47629,0,0,0,0
NY,Allegany,0%,6396,10308,0,0,0,0
NY,Bronx,0%,300327,38560,0,0,0,0
NY,Broome,0%,43510,37773,0,0,0,0
NY,Cattaraugus,0%,13858,16975,0,0,0,0
NY,Cayuga,0%,16667,14283,0,0,0,0
NY,Chautauqua,0%,26936,26593,0,0,0,0
NY,Chemung,0%,17706,18793,0,0,0,0
NY,Chenango,0%,9256,9708,0,0,0,0
NY,Clinton,0%,18232,11535,0,0,0,0
NY,Columbia,0%,15536,12851,0,0,0,0
NY,Cortland,0%,10616,8970,0,0,0,0
NY,Delaware,0%,8562,9765,0,0,0,0
NY,Dutchess,0%,64759,55601,0,0,0,0
NY,Erie,0%,218645,154716,0,0,0,0
NY,Essex,0%,9531,7189,0,0,0,0
NY,Franklin,0%,9593,6245,0,0,0,0
NY,Fulton,0%,9147,11537,0,0,0,0
NY,Genesee,0%,10029,14573,0,0,0,0
NY,Greene,0%,9611,11992,0,0,0,0
NY,Hamilton,0%,1060,1903,0,0,0,0
NY,Herkimer,0%,10920,13213,0,0,0,0
NY,Jefferson,0%,16222,18593,0,0,0,0
NY,Kings,0%,545785,139594,0,0,0,0
NY,Lewis,0%,4813,5700,0,0,0,0
NY,Livingston,0%,13446,15906,0,0,0,0
NY,Madison,0%,13299,13560,0,0,0,0
NY,Monroe,0%,196564,139001,0,0,0,0
NY,Montgomery,0%,8592,10428,0,0,0,0
NY,Nassau,0%,316523,272765,0,0,0,0
NY,New York,0%,490634,79448,0,0,0,0
NY,Niagara,0%,44105,43748,0,0,0,0
NY,Oneida,0%,45531,46555,0,0,0,0
NY,Onondaga,0%,118390,80476,0,0,0,0
NY,Ontario,0%,22797,23000,0,0,0,0
NY,Orange,0%,73299,68896,0,0,0,0
NY,Orleans,0%,6142,9166,0,0,0,0
NY,Oswego,0%,23192,21991,0,0,0,0
NY,Otsego,0%,12072,11059,0,0,0,0
NY,Putnam,0%,19371,23545,0,0,0,0
NY,Queens,0%,436398,144362,0,0,0,0
NY,Rensselaer,0%,36550,31126,0,0,0,0
NY,Richmond,0%,73192,80853,0,0,0,0
NY,Rockland,0%,65134,58199,0,0,0,0
NY,Saratoga,0%,51932,49734,0,0,0,0
NY,Schenectady,0%,35529,28172,0,0,0,0
NY,Schoharie,0%,5760,7520,0,0,0,0
NY,Schuyler,0%,3792,4431,0,0,0,0
NY,Seneca,0%,6903,6556,0,0,0,0
NY,St. Lawrence,0%,21642,15972,0,0,0,0
NY,Steuben,0%,15823,22690,0,0,0,0
NY,Suffolk,0%,318920,289236,0,0,0,0
NY,Sullivan,0%,15850,13312,0,0,0,0
NY,Tioga,0%,9702,12077,0,0,0,0
NY,Tompkins,0%,26401,11004,0,0,0,0
NY,Ulster,0%,50300,31394,0,0,0,0
NY,Warren,0%,14416,14422,0,0,0,0
NY,Washington,0%,11867,11717,0,0,0,0
NY,Wayne,0%,16831,21083,0,0,0,0
NY,Westchester,0%,248249,143086,0,0,0,0
NY,Wyoming,0%,6035,10487,0,0,0,0
NY,Yates,0%,4390,4784,0,0,0,0
NC,Alamance,0%,28590,34501,0,0,0,0
NC,Alexander,0%,5153,11747,0,0,0,0
NC,Alleghany,0%,2017,3117,0,0,0,0
NC,Anson,0%,6293,4067,0,0,0,0
NC,Ashe,0%,4861,7885,0,0,0,0
NC,Avery,0%,2163,5617,0,0,0,0
NC,Beaufort,0%,9426,13437,0,0,0,0
NC,Bertie,0%,6248,3338,0,0,0,0
NC,Bladen,0%,7846,7530,0,0,0,0
NC,Brunswick,0%,21280,30662,0,0,0,0
NC,Buncombe,0%,69415,52236,0,0,0,0
NC,Burke,0%,14623,21766,0,0,0,0
NC,Cabarrus,0%,31191,45340,0,0,0,0
NC,Caldwell,0%,12007,22397,0,0,0,0
NC,Camden,0%,1587,3118,0,0,0,0
NC,Carteret,0%,11079,22868,0,0,0,0
NC,Caswell,0%,5466,5177,0,0,0,0
NC,Catawba,0%,25535,42843,0,0,0,0
NC,Chatham,0%,17783,14591,0,0,0,0
NC,Cherokee,0%,3748,8591,0,0,0,0
NC,Chowan,0%,3652,3751,0,0,0,0
NC,Clay,0%,1731,3692,0,0,0,0
NC,Cleveland,0%,17274,25950,0,0,0,0
NC,Columbus,0%,11088,12998,0,0,0,0
NC,Craven,0%,17335,23163,0,0,0,0
NC,Cumberland,0%,73926,51596,0,0,0,0
NC,Currituck,0%,3685,7159,0,0,0,0
NC,Dare,0%,7760,9621,0,0,0,0
NC,Davidson,0%,22192,45135,0,0,0,0
NC,Davie,0%,6102,13846,0,0,0,0
NC,Duplin,0%,8866,10734,0,0,0,0
NC,Durham,0%,102237,32040,0,0,0,0
NC,Edgecombe,0%,17365,8416,0,0,0,0
NC,Forsyth,0%,90712,73304,0,0,0,0
NC,Franklin,0%,13022,13183,0,0,0,0
NC,Gaston,0%,31247,52220,0,0,0,0
NC,Gates,0%,2827,2546,0,0,0,0
NC,Graham,0%,1265,2824,0,0,0,0
NC,Granville,0%,13010,11373,0,0,0,0
NC,Greene,0%,3774,4258,0,0,0,0
NC,Guilford,0%,141680,97511,0,0,0,0
NC,Halifax,0%,15726,8867,0,0,0,0
NC,Harnett,0%,16519,23311,0,0,0,0
NC,Haywood,0%,12724,14902,0,0,0,0
NC,Henderson,0%,20062,30903,0,0,0,0
NC,Hertford,0%,7479,3083,0,0,0,0
NC,Hoke,0%,9133,6197,0,0,0,0
NC,Hyde,0%,1225,1203,0,0,0,0
NC,Iredell,0%,27201,44979,0,0,0,0
NC,Jackson,0%,8671,7793,0,0,0,0
NC,Johnston,0%,26475,43164,0,0,0,0
NC,Jones,0%,2364,2807,0,0,0,0
NC,Lee,0%,10703,12652,0,0,0,0
NC,Lenoir,0%,13157,13281,0,0,0,0
NC,Lincoln,0%,11674,23561,0,0,0,0
NC,Macon,0%,6603,10262,0,0,0,0
NC,Madison,0%,5011,5175,0,0,0,0
NC,Martin,0%,6488,5914,0,0,0,0
NC,McDowell,0%,6514,11382,0,0,0,0
NC,Mecklenburg,0%,252642,152957,0,0,0,0
NC,Mitchell,0%,2220,5472,0,0,0,0
NC,Montgomery,0%,4870,6125,0,0,0,0
NC,Moore,0%,17534,27165,0,0,0,0
NC,Nash,0%,23013,23660,0,0,0,0
NC,New Hanover,0%,48588,50004,0,0,0,0
NC,Northampton,0%,6893,3662,0,0,0,0
NC,Onslow,0%,19296,29942,0,0,0,0
NC,Orange,0%,53712,20226,0,0,0,0
NC,Pamlico,0%,2820,3809,0,0,0,0
NC,Pasquotank,0%,10170,7720,0,0,0,0
NC,Pender,0%,9832,13517,0,0,0,0
NC,Perquimans,0%,2761,3674,0,0,0,0
NC,Person,0%,8410,10007,0,0,0,0
NC,Pitt,0%,39763,33429,0,0,0,0
NC,Polk,0%,4394,5986,0,0,0,0
NC,Randolph,0%,16280,40644,0,0,0,0
NC,Richmond,0%,9586,9316,0,0,0,0
NC,Robeson,0%,22315,16883,0,0,0,0
NC,Rockingham,0%,16730,22435,0,0,0,0
NC,Rowan,0%,23272,37284,0,0,0,0
NC,Rutherford,0%,9595,18631,0,0,0,0
NC,Sampson,0%,11753,13952,0,0,0,0
NC,Scotland,0%,8105,5972,0,0,0,0
NC,Stanly,0%,8815,19193,0,0,0,0
NC,Stokes,0%,6816,14335,0,0,0,0
NC,Surry,0%,10399,18574,0,0,0,0
