"GEO_ID","NAME","POP"
"0500000US24013","Carroll County, Maryland","150897"
"0500000US24015","Cecil County, Maryland","85951"
"0500000US24017","Charles County, Maryland","120546"
"0500000US24019","Dorchester County, Maryland","30674"
"0500000US24021","Frederick County, Maryland","195277"
"0500000US24023","Garrett County, Maryland","29846"
"0500000US24025","Harford County, Maryland","218590"
"0500000US24027","Howard County, Maryland","247842"
"0500000US24029","Kent County, Maryland","19197"
"0500000US24031","Montgomery County, Maryland","873341"
"0500000US24033","Prince George's County, Maryland","801515"
"0500000US24035","Queen Anne's County, Maryland","40563"
"0500000US24037","St. Mary's County, Maryland","86211"
"0500000US24039","Somerset County, Maryland","24747"
"0500000US24041","Talbot County, Maryland","33812"
"0500000US24043","Washington County, Maryland","131923"
"0500000US24045","Wicomico County, Maryland","84644"
"0500000US24047","Worcester County, Maryland","46543"
"0500000US24510","Baltimore city, Maryland","651154"
"0500000US25001","Barnstable County, Massachusetts","222230"
"0500000US25003","Berkshire County, Massachusetts","134953"
"0500000US25005","Bristol County, Massachusetts","534678"
"0500000US25007","Dukes County, Massachusetts","14987"
"0500000US25009","Essex County, Massachusetts","723419"
"0500000US25011","Franklin County, Massachusetts","71535"
"0500000US25013","Hampden County, Massachusetts","456228"
"0500000US25015","Hampshire County, Massachusetts","152251"
"0500000US25017","Middlesex County, Massachusetts","1465396"
"0500000US25019","Nantucket County, Massachusetts","9520"
"0500000US25021","Norfolk County, Massachusetts","650308"
"0500000US25023","Plymouth County, Massachusetts","472822"
"0500000US25025","Suffolk County, Massachusetts","689807"
"0500000US25027","Worcester County, Massachusetts","750963"
"0500000US26001","Alcona County, Michigan","11719"
"0500000US26003","Alger County, Michigan","9862"
"0500000US26005","Allegan County, Michigan","105665"
"0500000US26007","Alpena County, Michigan","31314"
"0500000US26009","Antrim County, Michigan","23110"
"0500000US26011","Arenac County, Michigan","17269"
"0500000US26013","Baraga County, Michigan","8746"
"0500000US26015","Barry County, Michigan","56755"
"0500000US26017","Bay County, Michigan","110157"
"0500000US26019","Benzie County, Michigan","15998"
"0500000US26021","Berrien County, Michigan","162453"
"0500000US26023","Branch County, Michigan","45787"
"0500000US26025","Calhoun County, Michigan","137985"
"0500000US26027","Cass County, Michigan","51104"
"0500000US26029","Charlevoix County, Michigan","26090"
"0500000US26031","Cheboygan County, Michigan","26448"
"0500000US26033","Chippewa County, Michigan","38543"
"0500000US26035","Clare County, Michigan","31252"
"0500000US26037","Clinton County, Michigan","64753"
"0500000US26039","Crawford County, Michigan","14273"
"0500000US26041","Delta County, Michigan","38520"
"0500000US26043","Dickinson County, Michigan","27472"
"0500000US26045","Eaton County, Michigan","103655"
"0500000US26047","Emmet County, Michigan","31437"
"0500000US26049","Genesee County, Michigan","436141"
"0500000US26051","Gladwin County, Michigan","26023"
"0500000US26053","Gogebic County, Michigan","17370"
"0500000US26055","Grand Traverse County, Michigan","77654"
"0500000US26057","Gratiot County, Michigan","42285"
"0500000US26059","Hillsdale County, Michigan","46527"
"0500000US26061","Houghton County, Michigan","36016"
"0500000US26063","Huron County, Michigan","36079"
"0500000US26065","Ingham County, Michigan","279320"
"0500000US26067","Ionia County, Michigan","61518"
"0500000US26069","Iosco County, Michigan","27339"
"0500000US26071","Iron County, Michigan","13138"
"0500000US26073","Isabella County, Michigan","63351"
"0500000US26075","Jackson County, Michigan","158422"
"0500000US26077","Kalamazoo County, Michigan","238603"
"0500000US26079","Kalkaska County, Michigan","16571"
"0500000US26081","Kent County, Michigan","574335"
"0500000US26083","Keweenaw County, Michigan","2301"
"0500000US26085","Lake County, Michigan","11333"
"0500000US26087","Lapeer County, Michigan","87904"
"0500000US26089","Leelanau County, Michigan","21119"
"0500000US26091","Lenawee County, Michigan","98890"
"0500000US26093","Livingston County, Michigan","156951"
"0500000US26095","Luce County, Michigan","7024"
"0500000US26097","Mackinac County, Michigan","11943"
"0500000US26099","Macomb County, Michigan","788149"
"0500000US26101","Manistee County, Michigan","24527"
"0500000US26103","Marquette County, Michigan","64634"
"0500000US26105","Mason County, Michigan","28274"
"0500000US26107","Mecosta County, Michigan","40553"
"0500000US26109","Menominee County, Michigan","25326"
"0500000US26111","Midland County, Michigan","82874"
"0500000US26113","Missaukee County, Michigan","14478"
"0500000US26115","Monroe County, Michigan","145945"
"0500000US26117","Montcalm County, Michigan","61266"
"0500000US26119","Montmorency County, Michigan","10315"
"0500000US26121","Muskegon County, Michigan","170200"
"0500000US26123","Newaygo County, Michigan","47874"
"0500000US26125","Oakland County, Michigan","1194156"
"0500000US26127","Oceana County, Michigan","26873"
"0500000US26129","Ogemaw County, Michigan","21645"
"0500000US26131","Ontonagon County, Michigan","7818"
"0500000US26133","Osceola County, Michigan","23197"
"0500000US26135","Oscoda County, Michigan","9418"
"0500000US26137","Otsego County, Michigan","23301"
"0500000US26139","Ottawa County, Michigan","238314"
"0500000US26141","Presque Isle County, Michigan","14411"
"0500000US26143","Roscommon County, Michigan","25469"
"0500000US26145","Saginaw County, Michigan","210039"
"0500000US26147","St. Clair County, Michigan","164235"
"0500000US26149","St. Joseph County, Michigan","62422"
"0500000US26151","Sanilac County, Michigan","44547"
"0500000US26153","Schoolcraft County, Michigan","8903"
"0500000US26155","Shiawassee County, Michigan","71687"
"0500000US26157","Tuscola County, Michigan","58266"
"0500000US26159","Van Buren County, Michigan","76263"
"0500000US26161","Washtenaw County, Michigan","322895"
"0500000US26163","Wayne County, Michigan","2061162"
"0500000US26165","Wexford County, Michigan","30484"
"0500000US27001","Aitkin County, Minnesota","15301"
"0500000US27003","Anoka County, Minnesota","298084"
"0500000US27005","Becker County, Minnesota","30000"
"0500000US27007","Beltrami County, Minnesota","39650"
"0500000US27009","Benton County, Minnesota","34226"
"0500000US27011","Big Stone County, Minnesota","5820"
"0500000US27013","Blue Earth County, Minnesota","55941"
"0500000US27015","Brown County, Minnesota","26911"
"0500000US27017","Carlton County, Minnesota","31671"
"0500000US27019","Carver County, Minnesota","70205"
"0500000US27021","Cass County, Minnesota","27150"
"0500000US27023","Chippewa County, Minnesota","13088"
"0500000US27025","Chisago County, Minnesota","41101"
"0500000US27027","Clay County, Minnesota","51229"
"0500000US27029","Clearwater County, Minnesota","8423"
"0500000US27031","Cook County, Minnesota","5168"
"0500000US27033","Cottonwood County, Minnesota","12167"
"0500000US27035","Crow Wing County, Minnesota","55099"
"0500000US27037","Dakota County, Minnesota","355904"
"0500000US27039","Dodge County, Minnesota","17731"
"0500000US27041","Douglas County, Minnesota","32821"
"0500000US27043","Faribault County, Minnesota","16181"
"0500000US27045","Fillmore County, Minnesota","21122"
"0500000US27047","Freeborn County, Minnesota","32584"
"0500000US27049","Goodhue County, Minnesota","44127"
"0500000US27051","Grant County, Minnesota","6289"
"0500000US27053","Hennepin County, Minnesota","1116200"
"0500000US27055","Houston County, Minnesota","19718"
"0500000US27057","Hubbard County, Minnesota","18376"
"0500000US27059","Isanti County, Minnesota","31287"
"0500000US27061","Itasca County, Minnesota","43992"
"0500000US27063","Jackson County, Minnesota","11268"
"0500000US27065","Kanabec County, Minnesota","14996"
"0500000US27067","Kandiyohi County, Minnesota","41203"
"0500000US27069","Kittson County, Minnesota","5285"
"0500000US27071","Koochiching County, Minnesota","14355"
"0500000US27073","Lac qui Parle County, Minnesota","8067"
"0500000US27075","Lake County, Minnesota","11058"
"0500000US27077","Lake of the Woods County, Minnesota","4522"
"0500000US27079","Le Sueur County, Minnesota","25426"
"0500000US27081","Lincoln County, Minnesota","6429"
"0500000US27083","Lyon County, Minnesota","25425"
"0500000US27085","McLeod County, Minnesota","34898"
"0500000US27087","Mahnomen County, Minnesota","5190"
"0500000US27089","Marshall County, Minnesota","10155"
"0500000US27091","Martin County, Minnesota","21802"
"0500000US27093","Meeker County, Minnesota","22644"
"0500000US27095","Mille Lacs County, Minnesota","22330"
"0500000US27097","Morrison County, Minnesota","31712"
"0500000US27099","Mower County, Minnesota","38603"
"0500000US27101","Murray County, Minnesota","9165"
"0500000US27103","Nicollet County, Minnesota","29771"
"0500000US27105","Nobles County, Minnesota","20832"
"0500000US27107","Norman County, Minnesota","7442"
"0500000US27109","Olmsted County, Minnesota","124277"
"0500000US27111","Otter Tail County, Minnesota","57159"
"0500000US27113","Pennington County, Minnesota","13584"
"0500000US27115","Pine County, Minnesota","26530"
"0500000US27117","Pipestone County, Minnesota","9895"
"0500000US27119","Polk County, Minnesota","31369"
"0500000US27121","Pope County, Minnesota","11236"
"0500000US27123","Ramsey County, Minnesota","511035"
"0500000US27125","Red Lake County, Minnesota","4299"
"0500000US27127","Redwood County, Minnesota","16815"
"0500000US27129","Renville County, Minnesota","17154"
"0500000US27131","Rice County, Minnesota","56665"
"0500000US27133","Rock County, Minnesota","9721"
"0500000US27135","Roseau County, Minnesota","16338"
"0500000US27137","St. Louis County, Minnesota","200528"
"0500000US27139","Scott County, Minnesota","89498"
"0500000US27141","Sherburne County, Minnesota","64417"
"0500000US27143","Sibley County, Minnesota","15356"
"0500000US27145","Stearns County, Minnesota","133166"
"0500000US27147","Steele County, Minnesota","33680"
"0500000US27149","Stevens County, Minnesota","10053"
"0500000US27151","Swift County, Minnesota","11956"
"0500000US27153","Todd County, Minnesota","24426"
"0500000US27155","Traverse County, Minnesota","4134"
"0500000US27157","Wabasha County, Minnesota","21610"
"0500000US27159","Wadena County, Minnesota","13713"
"0500000US27161","Waseca County, Minnesota","19526"
"0500000US27163","Washington County, Minnesota","201130"
"0500000US27165","Watonwan County, Minnesota","11876"
"0500000US27167","Wilkin County, Minnesota","7138"
"0500000US27169","Winona County, Minnesota","49985"
"0500000US27171","Wright County, Minnesota","89986"
"0500000US27173","Yellow Medicine County, Minnesota","11080"
"0500000US28001","Adams County, Mississippi","34340"
"0500000US28003","Alcorn County, Mississippi","34558"
"0500000US28005","Amite County, Mississippi","13599"
"0500000US28007","Attala County, Mississippi","19661"
"0500000US28009","Benton County, Mississippi","8026"
"0500000US28011","Bolivar County, Mississippi","40633"
"0500000US28013","Calhoun County, Mississippi","15069"
"0500000US28015","Carroll County, Mississippi","10769"
"0500000US28017","Chickasaw County, Mississippi","19440"
"0500000US28019","Choctaw County, Mississippi","9758"
"0500000US28021","Claiborne County, Mississippi","11831"
"0500000US28023","Clarke County, Mississippi","17955"
"0500000US28025","Clay County, Mississippi","21979"
"0500000US28027","Coahoma County, Mississippi","30622"
"0500000US28029","Copiah County, Mississippi","28757"
"0500000US28031","Covington County, Mississippi","19407"
"0500000US28033","DeSoto County, Mississippi","107199"
"0500000US28035","Forrest County, Mississippi","72604"
"0500000US28037","Franklin County, Mississippi","8448"
"0500000US28039","George County, Mississippi","19144"
"0500000US28041","Greene County, Mississippi","13299"
"0500000US28043","Grenada County, Mississippi","23263"
"0500000US28045","Hancock County, Mississippi","42967"
"0500000US28047","Harrison County, Mississippi","189601"
"0500000US28049","Hinds County, Mississippi","250800"
"0500000US28051","Holmes County, Mississippi","21609"
"0500000US28053","Humphreys County, Mississippi","11206"
"0500000US28055","Issaquena County, Mississippi","2274"
"0500000US28057","Itawamba County, Mississippi","22770"
"0500000US28059","Jackson County, Mississippi","131420"
"0500000US28061","Jasper County, Mississippi","18149"
"0500000US28063","Jefferson County, Mississippi","9740"
"0500000US28065","Jefferson Davis County, Mississippi","13962"
"0500000US28067","Jones County, Mississippi","64958"
"0500000US28069","Kemper County, Mississippi","10453"
"0500000US28071","Lafayette County, Mississippi","38744"
"0500000US28073","Lamar County, Mississippi","39070"
"0500000US28075","Lauderdale County, Mississippi","78161"
"0500000US28077","Lawrence County, Mississippi","13258"
"0500000US28079","Leake County, Mississippi","20940"
"0500000US28081","Lee County, Mississippi","75755"
"0500000US28083","Leflore County, Mississippi","37947"
"0500000US28085","Lincoln County, Mississippi","33166"
"0500000US28087","Lowndes County, Mississippi","61586"
"0500000US28089","Madison County, Mississippi","74674"
"0500000US28091","Marion County, Mississippi","25595"
"0500000US28093","Marshall County, Mississippi","34993"
"0500000US28095","Monroe County, Mississippi","38014"
"0500000US28097","Montgomery County, Mississippi","12189"
"0500000US28099","Neshoba County, Mississippi","28684"
"0500000US28101","Newton County, Mississippi","21838"
"0500000US28103","Noxubee County, Mississippi","12548"
"0500000US28105","Oktibbeha County, Mississippi","42902"
"0500000US28107","Panola County, Mississippi","34274"
"0500000US28109","Pearl River County, Mississippi","48621"
"0500000US28111","Perry County, Mississippi","12138"
"0500000US28113","Pike County, Mississippi","38940"
"0500000US28115","Pontotoc County, Mississippi","26726"
"0500000US28117","Prentiss County, Mississippi","25556"
"0500000US28119","Quitman County, Mississippi","10117"
"0500000US28121","Rankin County, Mississippi","115327"
"0500000US28123","Scott County, Mississippi","28423"
"0500000US28125","Sharkey County, Mississippi","6580"
"0500000US28127","Simpson County, Mississippi","27639"
"0500000US28129","Smith County, Mississippi","16182"
"0500000US28131","Stone County, Mississippi","13622"
"0500000US28133","Sunflower County, Mississippi","34369"
"0500000US28135","Tallahatchie County, Mississippi","14903"
"0500000US28137","Tate County, Mississippi","25370"
"0500000US28139","Tippah County, Mississippi","20826"
"0500000US28141","Tishomingo County, Mississippi","19163"
"0500000US28143","Tunica County, Mississippi","9227"
"0500000US28145","Union County, Mississippi","25362"
"0500000US28147","Walthall County, Mississippi","15156"
"0500000US28149","Warren County, Mississippi","49644"
"0500000US28151","Washington County, Mississippi","62977"
"0500000US28153","Wayne County, Mississippi","21216"
"0500000US28155","Webster County, Mississippi","10294"
"0500000US28157","Wilkinson County, Mississippi","10312"
"0500000US28159","Winston County, Mississippi","20160"
"0500000US28161","Yalobusha County, Mississippi","13051"
"0500000US28163","Yazoo County, Mississippi","28149"
"0500000US29001","Adair County, Missouri","24977"
"0500000US29003","Andrew County, Missouri","16492"
"0500000US29005","Atchison County, Missouri","6430"
"0500000US29007","Audrain County, Missouri","25853"
"0500000US29009","Barry County, Missouri","34010"
"0500000US29011","Barton County, Missouri","12541"
"0500000US29013","Bates County, Missouri","16653"
"0500000US29015","Benton County, Missouri","17180"
"0500000US29017","Bollinger County, Missouri","12029"
"0500000US29019","Boone County, Missouri","135454"
"0500000US29021","Buchanan County, Missouri","85998"
"0500000US29023","Butler County, Missouri","40867"
"0500000US29025","Caldwell County, Missouri","8969"
"0500000US29027","Callaway County, Missouri","40766"
"0500000US29029","Camden County, Missouri","37051"
"0500000US29031","Cape Girardeau County, Missouri","68693"
"0500000US29033","Carroll County, Missouri","10285"
"0500000US29035","Carter County, Missouri","5941"
"0500000US29037","Cass County, Missouri","82092"
"0500000US29039","Cedar County, Missouri","13733"
"0500000US29041","Chariton County, Missouri","8438"
"0500000US29043","Christian County, Missouri","54285"
"0500000US29045","Clark County, Missouri","7416"
"0500000US29047","Clay County, Missouri","184006"
"0500000US29049","Clinton County, Missouri","18979"
"0500000US29051","Cole County, Missouri","71397"
"0500000US29053","Cooper County, Missouri","16670"
"0500000US29055","Crawford County, Missouri","22804"
"0500000US29057","Dade County, Missouri","7923"
"0500000US29059","Dallas County, Missouri","15661"
"0500000US29061","Daviess County, Missouri","8016"
"0500000US29063","DeKalb County, Missouri","11597"
"0500000US29065","Dent County, Missouri","14927"
"0500000US29067","Douglas County, Missouri","13084"
"0500000US29069","Dunklin County, Missouri","33155"
"0500000US29071","Franklin County, Missouri","93807"
"0500000US29073","Gasconade County, Missouri","15342"
"0500000US29075","Gentry County, Missouri","6861"
"0500000US29077","Greene County, Missouri","240391"
"0500000US29079","Grundy County, Missouri","10432"
"0500000US29081","Harrison County, Missouri","8850"
"0500000US29083","Henry County, Missouri","21997"
"0500000US29085","Hickory County, Missouri","8940"
"0500000US29087","Holt County, Missouri","5351"
"0500000US29089","Howard County, Missouri","10212"
"0500000US29091","Howell County, Missouri","37238"
"0500000US29093","Iron County, Missouri","10697"
"0500000US29095","Jackson County, Missouri","654880"
"0500000US29097","Jasper County, Missouri","104686"
"0500000US29099","Jefferson County, Missouri","198099"
"0500000US29101","Johnson County, Missouri","48258"
"0500000US29103","Knox County, Missouri","4361"
"0500000US29105","Laclede County, Missouri","32513"
"0500000US29107","Lafayette County, Missouri","32960"
"0500000US29109","Lawrence County, Missouri","35204"
"0500000US29111","Lewis County, Missouri","10494"
"0500000US29113","Lincoln County, Missouri","38944"
"0500000US29115","Linn County, Missouri","13754"
"0500000US29117","Livingston County, Missouri","14558"
"0500000US29119","McDonald County, Missouri","21681"
"0500000US29121","Macon County, Missouri","15762"
"0500000US29123","Madison County, Missouri","11800"
"0500000US29125","Maries County, Missouri","8903"
"0500000US29127","Marion County, Missouri","28289"
"0500000US29129","Mercer County, Missouri","3757"
"0500000US29131","Miller County, Missouri","23564"
"0500000US29133","Mississippi County, Missouri","13427"
"0500000US29135","Moniteau County, Missouri","14827"
"0500000US29137","Monroe County, Missouri","9311"
"0500000US29139","Montgomery County, Missouri","12136"
"0500000US29141","Morgan County, Missouri","19309"
"0500000US29143","New Madrid County, Missouri","19760"
"0500000US29145","Newton County, Missouri","52636"
"0500000US29147","Nodaway County, Missouri","21912"
"0500000US29149","Oregon County, Missouri","10344"
"0500000US29151","Osage County, Missouri","13062"
"0500000US29153","Ozark County, Missouri","9542"
"0500000US29155","Pemiscot County, Missouri","20047"
"0500000US29157","Perry County, Missouri","18132"
"0500000US29159","Pettis County, Missouri","39403"
"0500000US29161","Phelps County, Missouri","39825"
"0500000US29163","Pike County, Missouri","18351"
"0500000US29165","Platte County, Missouri","73781"
"0500000US29167","Polk County, Missouri","26992"
"0500000US29169","Pulaski County, Missouri","41165"
"0500000US29171","Putnam County, Missouri","5223"
"0500000US29173","Ralls County, Missouri","9626"
"0500000US29175","Randolph County, Missouri","24663"
"0500000US29177","Ray County, Missouri","23354"
"0500000US29179","Reynolds County, Missouri","6689"
"0500000US29181","Ripley County, Missouri","13509"
"0500000US29183","St. Charles County, Missouri","283883"
"0500000US29185","St. Clair County, Missouri","9652"
"0500000US29186","Ste. Genevieve County, Missouri","17842"
"0500000US29187","St. Francois County, Missouri","55641"
"0500000US29189","St. Louis County, Missouri","1016315"
"0500000US29195","Saline County, Missouri","23756"
"0500000US29197","Schuyler County, Missouri","4170"
"0500000US29199","Scotland County, Missouri","4983"
"0500000US29201","Scott County, Missouri","40422"
"0500000US29203","Shannon County, Missouri","8324"
"0500000US29205","Shelby County, Missouri","6799"
"0500000US29207","Stoddard County, Missouri","29705"
"0500000US29209","Stone County, Missouri","28658"
"0500000US29211","Sullivan County, Missouri","7219"
"0500000US29213","Taney County, Missouri","39703"
"0500000US29215","Texas County, Missouri","23003"
"0500000US29217","Vernon County, Missouri","20454"
"0500000US29219","Warren County, Missouri","24525"
"0500000US29221","Washington County, Missouri","23344"
"0500000US29223","Wayne County, Missouri","13259"
"0500000US29225","Webster County, Missouri","31045"
"0500000US29227","Worth County, Missouri","2382"
"0500000US29229","Wright County, Missouri","17955"
"0500000US29510","St. Louis city, Missouri","348189"
"0500000US30001","Beaverhead County, Montana","9202"
"0500000US30003","Big Horn County, Montana","12671"
"0500000US30005","Blaine County, Montana","7009"
"0500000US30007","Broadwater County, Montana","4385"
"0500000US30009","Carbon County, Montana","9552"
"0500000US30011","Carter County, Montana","1360"
"0500000US30013","Cascade County, Montana","80357"
"0500000US30015","Chouteau County, Montana","5970"
"0500000US30017","Custer County, Montana","11696"
"0500000US30019","Daniels County, Montana","2017"
"0500000US30021","Dawson County, Montana","9059"
"0500000US30023","Deer Lodge County, Montana","9417"
"0500000US30025","Fallon County, Montana","2837"
"0500000US30027","Fergus County, Montana","11893"
"0500000US30029","Flathead County, Montana","74471"
"0500000US30031","Gallatin County, Montana","67831"
"0500000US30033","Garfield County, Montana","1279"
"0500000US30035","Glacier County, Montana","13247"
"0500000US30037","Golden Valley County, Montana","1042"
"0500000US30039","Granite County, Montana","2830"
"0500000US30041","Hill County, Montana","16673"
"0500000US30043","Jefferson County, Montana","10049"
"0500000US30045","Judith Basin County, Montana","2329"
"0500000US30047","Lake County, Montana","26507"
"0500000US30049","Lewis and Clark County, Montana","55716"
"0500000US30051","Liberty County, Montana","2158"
"0500000US30053","Lincoln County, Montana","18837"
"0500000US30055","McCone County, Montana","1977"
"0500000US30057","Madison County, Montana","6851"
"0500000US30059","Meagher County, Montana","1932"
"0500000US30061","Mineral County, Montana","3884"
"0500000US30063","Missoula County, Montana","95802"
"0500000US30065","Musselshell County, Montana","4497"
"0500000US30067","Park County, Montana","15694"
"0500000US30069","Petroleum County, Montana","493"
"0500000US30071","Phillips County, Montana","4601"
"0500000US30073","Pondera County, Montana","6424"
"0500000US30075","Powder River County, Montana","1858"
"0500000US30077","Powell County, Montana","7180"
"0500000US30079","Prairie County, Montana","1199"
"0500000US30081","Ravalli County, Montana","36070"
"0500000US30083","Richland County, Montana","9667"
"0500000US30085","Roosevelt County, Montana","10620"
"0500000US30087","Rosebud County, Montana","9383"
"0500000US30089","Sanders County, Montana","10227"
"0500000US30091","Sheridan County, Montana","4105"
"0500000US30093","Silver Bow County, Montana","34606"
"0500000US30095","Stillwater County, Montana","8195"
"0500000US30097","Sweet Grass County, Montana","3609"
"0500000US30099","Teton County, Montana","6445"
"0500000US30101","Toole County, Montana","5267"
"0500000US30103","Treasure County, Montana","861"
"0500000US30105","Valley County, Montana","7675"
"0500000US30107","Wheatland County, Montana","2259"
"0500000US30109","Wibaux County, Montana","1068"
"0500000US30111","Yellowstone County, Montana","129352"
"0500000US31001","Adams County, Nebraska","31151"
"0500000US31003","Antelope County, Nebraska","7452"
"0500000US31005","Arthur County, Nebraska","444"
"0500000US31007","Banner County, Nebraska","819"
"0500000US31009","Blaine County, Nebraska","583"
"0500000US31011","Boone County, Nebraska","6259"
"0500000US31013","Box Butte County, Nebraska","12158"
"0500000US31015","Boyd County, Nebraska","2438"
"0500000US31017","Brown County, Nebraska","3525"
"0500000US31019","Buffalo County, Nebraska","42259"
"0500000US31021","Burt County, Nebraska","7791"
"0500000US31023","Butler County, Nebraska","8767"
"0500000US31025","Cass County, Nebraska","24334"
"0500000US31027","Cedar County, Nebraska","9615"
"0500000US31029","Chase County, Nebraska","4068"
"0500000US31031","Cherry County, Nebraska","6148"
"0500000US31033","Cheyenne County, Nebraska","9830"
"0500000US31035","Clay County, Nebraska","7039"
"0500000US31037","Colfax County, Nebraska","10441"
"0500000US31039","Cuming County, Nebraska","10203"
"0500000US31041","Custer County, Nebraska","11793"
"0500000US31043","Dakota County, Nebraska","20253"
"0500000US31045","Dawes County, Nebraska","9060"
"0500000US31047","Dawson County, Nebraska","24365"
"0500000US31049","Deuel County, Nebraska","2098"
"0500000US31051","Dixon County, Nebraska","6339"
"0500000US31053","Dodge County, Nebraska","36160"
"0500000US31055","Douglas County, Nebraska","463585"
"0500000US31057","Dundy County, Nebraska","2292"
"0500000US31059","Fillmore County, Nebraska","6634"
"0500000US31061","Franklin County, Nebraska","3574"
"0500000US31063","Frontier County, Nebraska","3099"
"0500000US31065","Furnas County, Nebraska","5324"
"0500000US31067","Gage County, Nebraska","22993"
"0500000US31069","Garden County, Nebraska","2292"
"0500000US31071","Garfield County, Nebraska","1902"
"0500000US31073","Gosper County, Nebraska","2143"
"0500000US31075","Grant County, Nebraska","747"
"0500000US31077","Greeley County, Nebraska","2714"
"0500000US31079","Hall County, Nebraska","53534"
"0500000US31081","Hamilton County, Nebraska","9403"
"0500000US31083","Harlan County, Nebraska","3786"
"0500000US31085","Hayes County, Nebraska","1068"
"0500000US31087","Hitchcock County, Nebraska","3111"
"0500000US31089","Holt County, Nebraska","11551"
"0500000US31091","Hooker County, Nebraska","783"
"0500000US31093","Howard County, Nebraska","6567"
"0500000US31095","Jefferson County, Nebraska","8333"
"0500000US31097","Johnson County, Nebraska","4488"
"0500000US31099","Kearney County, Nebraska","6882"
"0500000US31101","Keith County, Nebraska","8875"
"0500000US31103","Keya Paha County, Nebraska","983"
"0500000US31105","Kimball County, Nebraska","4089"
"0500000US31107","Knox County, Nebraska","9374"
"0500000US31109","Lancaster County, Nebraska","250291"
"0500000US31111","Lincoln County, Nebraska","34632"
"0500000US31113","Logan County, Nebraska","774"
"0500000US31115","Loup County, Nebraska","712"
"0500000US31117","McPherson County, Nebraska","533"
"0500000US31119","Madison County, Nebraska","35226"
"0500000US31121","Merrick County, Nebraska","8204"
"0500000US31123","Morrill County, Nebraska","5440"
"0500000US31125","Nance County, Nebraska","4038"
"0500000US31127","Nemaha County, Nebraska","7576"
"0500000US31129","Nuckolls County, Nebraska","5057"
"0500000US31131","Otoe County, Nebraska","15396"
"0500000US31133","Pawnee County, Nebraska","3087"
"0500000US31135","Perkins County, Nebraska","3200"
"0500000US31137","Phelps County, Nebraska","9747"
"0500000US31139","Pierce County, Nebraska","7857"
"0500000US31141","Platte County, Nebraska","31662"
"0500000US31143","Polk County, Nebraska","5639"
"0500000US31145","Red Willow County, Nebraska","11448"
"0500000US31147","Richardson County, Nebraska","9531"
"0500000US31149","Rock County, Nebraska","1756"
"0500000US31151","Saline County, Nebraska","13843"
"0500000US31153","Sarpy County, Nebraska","122595"
"0500000US31155","Saunders County, Nebraska","19830"
"0500000US31157","Scotts Bluff County, Nebraska","36951"
"0500000US31159","Seward County, Nebraska","16496"
"0500000US31161","Sheridan County, Nebraska","6198"
"0500000US31163","Sherman County, Nebraska","3318"
"0500000US31165","Sioux County, Nebraska","1475"
"0500000US31167","Stanton County, Nebraska","6455"
"0500000US31169","Thayer County, Nebraska","6055"
"0500000US31171","Thomas County, Nebraska","729"
"0500000US31173","Thurston County, Nebraska","7171"
"0500000US31175","Valley County, Nebraska","4647"
"0500000US31177","Washington County, Nebraska","18780"
"0500000US31179","Wayne County, Nebraska","9851"
"0500000US31181","Webster County, Nebraska","4061"
"0500000US31183","Wheeler County, Nebraska","886"
"0500000US31185","York County, Nebraska","14598"
"0500000US32001","Churchill County, Nevada","23982"
"0500000US32003","Clark County, Nevada","1375765"
"0500000US32005","Douglas County, Nevada","41259"
"0500000US32007","Elko County, Nevada","45291"
"0500000US32009","Esmeralda County, Nevada","971"
"0500000US32011","Eureka County, Nevada","1651"
"0500000US32013","Humboldt County, Nevada","16106"
"0500000US32015","Lander County, Nevada","5794"
"0500000US32017","Lincoln County, Nevada","4165"
"0500000US32019","Lyon County, Nevada","34501"
"0500000US32021","Mineral County, Nevada","5071"
"0500000US32023","Nye County, Nevada","32485"
"0500000US32027","Pershing County, Nevada","6693"
"0500000US32029","Storey County, Nevada","3399"
"0500000US32031","Washoe County, Nevada","339486"
"0500000US32033","White Pine County, Nevada","9181"
"0500000US32510","Carson City, Nevada","52457"
"0500000US33001","Belknap County, New Hampshire","56325"
"0500000US33003","Carroll County, New Hampshire","43666"
"0500000US33005","Cheshire County, New Hampshire","73825"
"0500000US33007","Coos County, New Hampshire","33111"
"0500000US33009","Grafton County, New Hampshire","81743"
"0500000US33011","Hillsborough County, New Hampshire","380841"
"0500000US33013","Merrimack County, New Hampshire","136225"
"0500000US33015","Rockingham County, New Hampshire","277359"
"0500000US33017","Strafford County, New Hampshire","112233"
"0500000US33019","Sullivan County, New Hampshire","40458"
"0500000US34001","Atlantic County, New Jersey","252552"
"0500000US34003","Bergen County, New Jersey","884118"
"0500000US34005","Burlington County, New Jersey","423394"
"0500000US34007","Camden County, New Jersey","508932"
"0500000US34009","Cape May County, New Jersey","102326"
"0500000US34011","Cumberland County, New Jersey","146438"
"0500000US34013","Essex County, New Jersey","793633"
"0500000US34015","Gloucester County, New Jersey","254673"
"0500000US34017","Hudson County, New Jersey","608975"
"0500000US34019","Hunterdon County, New Jersey","121989"
"0500000US34021","Mercer County, New Jersey","350761"
"0500000US34023","Middlesex County, New Jersey","750162"
"0500000US34025","Monmouth County, New Jersey","615301"
"0500000US34027","Morris County, New Jersey","470212"
"0500000US34029","Ocean County, New Jersey","510916"
"0500000US34031","Passaic County, New Jersey","489049"
