state,county,reporting,dem,gop,lib,grn,una,oth
MO,St. Francois,100%,6250,17467,712,171,0,114
MO,St. Louis,100%,101487,20281,3405,1945,0,285
MO,St. Louis Co.,100%,280866,199081,16310,5072,0,2164
MO,Stoddard,100%,1873,11077,238,45,0,45
MO,Stone,100%,2886,13149,382,59,0,62
MO,Sullivan,100%,526,1884,58,9,0,7
MO,Taney,100%,4367,18240,521,129,0,142
MO,Texas,100%,1728,8875,222,52,0,58
MO,Vernon,100%,1706,6526,235,67,0,42
MO,Warren,100%,3915,11109,534,116,0,92
MO,Washington,100%,1926,7047,197,60,0,49
MO,Wayne,100%,946,4640,105,29,0,18
MO,Webster,100%,3173,12829,514,85,0,89
MO,Worth,100%,195,808,32,5,0,6
MO,Wright,100%,1166,6703,153,22,0,42
MT,Beaverhead,100%,1115,3243,249,69,0,0
MT,Big Horn,100%,2061,1833,184,70,0,0
MT,Blaine,100%,1187,1259,102,73,0,0
MT,Broadwater,100%,566,2329,165,37,0,0
MT,Carbon,100%,1824,3729,302,68,0,0
MT,Carter,100%,70,677,24,6,0,0
MT,Cascade,100%,12053,19343,1955,440,0,0
MT,Chouteau,100%,729,1676,130,36,0,0
MT,Custer,100%,1172,3638,300,35,0,0
MT,Daniels,100%,167,729,50,6,0,0
MT,Dawson,100%,786,3298,180,33,0,0
MT,Deer Lodge,100%,2018,1736,274,71,0,0
MT,Fallon,100%,154,1276,41,3,0,0
MT,Fergus,100%,1196,4235,300,51,0,0
MT,Flathead,100%,13233,30079,2182,650,0,0
MT,Gallatin,100%,23879,23360,3902,1028,0,0
MT,Garfield,100%,34,653,27,1,0,0
MT,Glacier,100%,3076,1598,202,93,0,0
MT,Golden Valley,100%,71,365,29,3,0,0
MT,Granite,100%,469,1185,83,25,0,0
MT,Hill,100%,2350,3446,433,118,0,0
MT,Jefferson,100%,1975,4099,386,75,0,0
MT,Judith Basin,100%,232,867,78,12,0,0
MT,Lake,100%,4703,7453,525,217,0,0
MT,Lewis and Clark,100%,14331,16665,2163,538,0,0
MT,Liberty,100%,205,695,47,2,0,0
MT,Lincoln,100%,2040,6720,395,95,0,0
MT,Madison,100%,1175,3280,195,58,0,0
MT,McCone,100%,154,858,37,7,0,0
MT,Meagher,100%,191,728,41,10,0,0
MT,Mineral,100%,515,1322,102,35,0,0
MT,Missoula,100%,30740,21699,3227,1605,0,0
MT,Musselshell,100%,331,1961,94,18,0,0
MT,Park,100%,3521,4872,476,187,0,0
MT,Petroleum,100%,30,276,12,1,0,0
MT,Phillips,100%,315,1715,98,19,0,0
MT,Pondera,100%,737,1786,135,34,0,0
MT,Powder River,100%,127,880,39,1,0,0
MT,Powell,100%,549,2017,162,40,0,0
MT,Prairie,100%,100,555,30,1,0,0
MT,Ravalli,100%,6166,14673,969,255,0,0
MT,Richland,100%,669,3885,236,22,0,0
MT,Roosevelt,100%,1504,1722,170,90,0,0
MT,Rosebud,100%,969,2211,146,31,0,0
MT,Sanders,100%,1211,4268,298,94,0,0
MT,Sheridan,100%,476,1237,92,20,0,0
MT,Silver Bow,100%,8545,6252,1036,289,0,0
MT,Stillwater,100%,904,3630,248,34,0,0
MT,Sweet Grass,100%,398,1580,76,23,0,0
MT,Teton,100%,803,2152,161,27,0,0
MT,Toole,100%,399,1495,96,28,0,0
MT,Treasure,100%,59,350,26,6,0,0
MT,Valley,100%,886,2697,234,43,0,0
MT,Wheatland,100%,179,698,41,14,0,0
MT,Wibaux,100%,55,460,18,0,0,0
MT,Yellowstone,100%,21117,38675,4061,822,0,0
NE,Adams,100%,3272,9205,585,110,0,0
NE,Antelope,100%,381,2717,103,19,0,0
NE,Arthur,100%,16,237,10,0,0,0
NE,Banner,100%,18,355,14,3,0,0
NE,Blaine,100%,30,273,10,0,0,0
NE,Boone,100%,414,2299,137,17,0,0
NE,Box Butte,100%,953,3550,223,35,0,0
NE,Boyd,100%,128,978,23,13,0,0
NE,Brown,100%,153,1380,39,7,0,0
NE,Buffalo,100%,4690,14424,1144,219,0,0
NE,Burt,100%,928,2360,196,39,0,0
NE,Butler,100%,690,3068,129,27,0,0
NE,Cass,100%,3461,8388,629,131,0,0
NE,Cedar,100%,572,3533,224,31,0,0
NE,Chase,100%,171,1621,53,6,0,0
NE,Cherry,100%,317,2623,127,15,0,0
NE,Cheyenne,100%,702,3610,211,46,0,0
NE,Clay,100%,470,2373,115,15,0,0
NE,Colfax,100%,857,2171,118,26,0,0
NE,Cuming,100%,712,3095,156,25,0,0
NE,Custer,100%,635,4616,201,37,0,0
NE,Dakota,100%,2904,4028,268,59,0,0
NE,Dawes,100%,785,2559,186,48,0,0
NE,Dawson,100%,2116,5935,377,58,0,0
NE,Deuel,100%,120,809,47,1,0,0
NE,Dixon,100%,556,2041,130,17,0,0
NE,Dodge,100%,4451,9736,617,155,0,0
NE,Douglas,100%,105207,102151,9573,2600,0,0
NE,Dundy,100%,89,823,31,6,0,0
NE,Fillmore,100%,610,2100,149,20,0,0
NE,Franklin,100%,250,1345,54,7,0,0
NE,Frontier,100%,161,1106,35,8,0,0
NE,Furnas,100%,304,1915,85,11,0,0
NE,Gage,100%,2930,6333,489,102,0,0
NE,Garden,100%,153,869,39,2,0,0
NE,Garfield,100%,121,819,23,5,0,0
NE,Gosper,100%,165,792,37,6,0,0
NE,Grant,100%,20,367,6,1,0,0
NE,Greeley,100%,210,911,38,6,0,0
NE,Hall,100%,6142,14139,866,184,0,0
NE,Hamilton,100%,873,3763,223,43,0,0
NE,Harlan,100%,219,1302,54,7,0,0
NE,Hayes,100%,30,471,8,1,0,0
NE,Hitchcock,100%,158,1216,60,6,0,0
NE,Holt,100%,522,4275,155,27,0,0
NE,Hooker,100%,40,355,16,3,0,0
NE,Howard,100%,544,2284,108,22,0,0
NE,Jefferson,100%,831,2387,182,30,0,0
NE,Johnson,100%,560,1348,121,22,0,0
NE,Kearney,100%,550,2519,147,26,0,0
NE,Keith,100%,560,3203,158,24,0,0
NE,Keya Paha,100%,39,458,17,0,0,0
NE,Kimball,100%,227,1317,74,18,0,0
NE,Knox,100%,715,3181,136,29,0,0
NE,Lancaster,100%,60533,60456,6915,1899,0,0
NE,Lincoln,100%,2878,11992,698,106,0,0
NE,Logan,100%,32,400,18,1,0,0
NE,Loup,100%,48,323,10,1,0,0
NE,Madison,100%,2663,10518,654,121,0,0
NE,McPherson,100%,14,257,14,1,0,0
NE,Merrick,100%,601,2914,165,27,0,0
NE,Morrill,100%,282,1788,82,14,0,0
NE,Nance,100%,280,1257,47,15,0,0
NE,Nemaha,100%,765,2068,176,26,0,0
NE,Nuckolls,100%,348,1709,77,19,0,0
NE,Otoe,100%,2017,4833,372,57,0,0
NE,Pawnee,100%,279,970,55,10,0,0
NE,Perkins,100%,160,1202,52,4,0,0
NE,Phelps,100%,571,3832,188,18,0,0
NE,Pierce,100%,382,3052,125,21,0,0
NE,Platte,100%,2612,10864,487,84,0,0
NE,Polk,100%,411,2019,102,6,0,0
NE,Red Willow,100%,638,4212,185,26,0,0
NE,Richardson,100%,798,2684,157,27,0,0
NE,Rock,100%,70,687,32,4,0,0
NE,Saline,100%,1630,2849,267,49,0,0
NE,Sarpy,100%,27704,44649,4611,817,0,0
NE,Saunders,100%,2509,7486,508,95,0,0
NE,Scotts Bluff,100%,3151,9952,670,122,0,0
NE,Seward,100%,1881,5451,340,82,0,0
NE,Sheridan,100%,286,2192,69,18,0,0
NE,Sherman,100%,338,1143,59,13,0,0
NE,Sioux,100%,77,602,26,4,0,0
NE,Stanton,100%,417,2173,144,14,0,0
NE,Thayer,100%,490,1993,120,10,0,0
NE,Thomas,100%,30,344,10,3,0,0
NE,Thurston,100%,911,1013,56,49,0,0
NE,Valley,100%,337,1770,53,12,0,0
NE,Washington,100%,2606,7374,509,95,0,0
NE,Wayne,100%,828,2675,202,35,0,0
NE,Webster,100%,306,1320,51,10,0,0
NE,Wheeler,100%,62,377,16,4,0,0
NE,York,100%,1181,4686,337,52,0,0
NV,Carson City,100%,9610,13125,1159,0,0,1122
NV,Churchill,100%,2210,7828,450,0,0,448
NV,Clark,100%,401068,319571,22407,0,0,22375
NV,Douglas,100%,8453,17406,1002,0,0,1010
NV,Elko,100%,3400,13542,824,0,0,779
NV,Esmeralda,100%,65,329,15,0,0,14
NV,Eureka,100%,74,723,19,0,0,38
NV,Humboldt,100%,1386,4521,269,0,0,257
NV,Lander,100%,403,1828,79,0,0,103
NV,Lincoln,100%,285,1671,62,0,0,114
NV,Lyon,100%,6146,16005,813,0,0,798
NV,Mineral,100%,637,1179,88,0,0,93
NV,Nye,100%,5095,13320,552,0,0,625
NV,Pershing,100%,430,1403,58,0,0,91
NV,Storey,100%,752,1616,100,0,0,90
NV,Washoe,100%,97032,94529,9251,0,0,8470
NV,White Pine,100%,707,2723,151,0,0,192
NH,Belknap,100%,13517,19315,1346,284,0,0
NH,Carroll,100%,12987,14635,1185,256,0,0
NH,Cheshire,100%,22064,16876,1656,484,0,0
NH,Coos,100%,6558,7951,576,170,0,0
NH,Grafton,100%,28510,19010,1967,578,0,0
NH,Hillsborough,100%,99589,100013,9268,1752,0,0
NH,Merrimack,100%,40198,37674,3378,732,0,0
NH,Rockingham,100%,79994,90447,7336,1228,0,0
NH,Strafford,100%,34894,29072,3258,694,0,0
NH,Sullivan,100%,10210,10796,857,238,0,0
NJ,Atlantic,100%,54472,47882,1915,933,0,536
NJ,Bergen,100%,209251,163220,7037,3709,0,748
NJ,Burlington,98.6%,108361,79539,4381,2138,0,569
NJ,Camden,99.1%,142375,71020,4142,1932,0,968
NJ,Cape May,100%,18626,28237,895,387,0,230
NJ,Cumberland,100%,27045,24213,1029,486,0,245
NJ,Essex,97.6%,231031,62059,3028,2830,0,860
NJ,Gloucester,100%,66355,66949,3193,1243,0,648
NJ,Hudson,95.1%,149980,45615,2603,2436,0,791
NJ,Hunterdon,100%,28797,38565,2208,805,0,207
NJ,Mercer,100%,93721,42604,2907,1519,0,581
NJ,Middlesex,100%,164887,108981,4686,3050,0,1064
NJ,Monmouth,100%,135825,165305,6321,3138,0,885
NJ,Morris,100%,114437,125376,5903,2516,0,616
NJ,Ocean,100%,81845,170103,4563,2012,0,1069
NJ,Passaic,98.6%,112608,71488,2478,1896,0,629
NJ,Salem,100%,11766,16256,855,236,0,107
NJ,Somerset,100%,83839,64640,3694,1532,0,544
NJ,Sussex,100%,24132,46486,2018,840,0,384
NJ,Union,100%,145412,67582,3598,1760,0,1033
NJ,Warren,100%,16991,29393,1241,551,0,266
NM,Bernalillo,100%,141960,93874,29393,3572,0,1062
NM,Catron,100%,426,1453,109,23,0,13
NM,Chaves,100%,5530,12869,1606,86,0,68
NM,Cibola,100%,3721,3179,961,73,0,41
NM,Colfax,100%,2118,2569,524,37,0,23
NM,Curry,100%,2776,7560,842,65,0,49
NM,De Baca,100%,192,617,88,6,0,0
NM,Dona Ana,100%,37543,25095,5413,941,0,332
NM,Eddy,100%,5008,13124,1262,84,0,45
NM,Grant,100%,6226,5251,888,218,0,50
NM,Guadalupe,100%,962,591,237,18,0,1
NM,Harding,100%,156,311,55,3,0,2
NM,Hidalgo,100%,780,906,137,5,0,8
NM,Lea,100%,3877,12306,1081,53,0,52
NM,Lincoln,100%,2329,5889,559,59,0,20
NM,Los Alamos,100%,5443,3329,1498,119,0,41
NM,Luna,100%,3195,3478,481,66,0,25
NM,McKinley,100%,13162,4893,2319,269,0,148
NM,Mora,100%,1533,662,193,35,0,6
NM,Otero,100%,6033,11756,1584,164,0,99
NM,Quay,100%,1016,2208,299,15,0,12
NM,Rio Arriba,100%,9534,3583,1418,186,0,46
NM,Roosevelt,100%,1445,3865,474,47,0,24
NM,San Juan,100%,12826,27879,4177,351,0,243
NM,San Miguel,100%,7249,2302,910,158,0,43
NM,Sandoval,100%,27405,25748,6588,618,0,238
NM,Santa Fe,100%,49956,14198,4313,1421,0,194
NM,Sierra,100%,1600,2998,437,75,0,19
NM,Socorro,100%,3275,2592,794,58,0,37
NM,Taos,100%,10550,2706,1170,608,0,38
NM,Torrance,100%,1770,3695,688,66,0,31
NM,Union,100%,318,1214,133,13,0,10
NM,Valencia,100%,10810,13175,3038,217,0,110
NY,Albany,100%,74775,44227,4351,2291,0,0
NY,Allegany,100%,4473,11712,675,251,0,0
NY,Bronx,100%,318403,34424,2070,3960,0,0
NY,Broome,100%,35212,38077,2963,1405,0,0
NY,Cattaraugus,100%,8717,18668,1157,419,0,0
NY,Cayuga,100%,12202,16194,1255,473,0,0
NY,Chautauqua,100%,17281,29418,1985,697,0,0
NY,Chemung,100%,12394,19025,1347,429,0,0
NY,Chenango,100%,5943,11024,823,323,0,0
NY,Clinton,100%,13446,13181,1185,566,0,0
NY,Columbia,100%,13123,12756,839,537,0,0
NY,Cortland,100%,7976,9207,888,353,0,0
NY,Delaware,100%,5825,11012,597,344,0,0
NY,Dutchess,100%,56874,58163,3304,1858,0,0
NY,Erie,97.7%,192065,173817,11542,5824,0,0
NY,Essex,100%,6760,7275,664,380,0,0
NY,Franklin,100%,6517,7636,657,338,0,0
NY,Fulton,100%,5805,12759,711,288,0,0
NY,Genesee,100%,6946,15986,1239,292,0,0
NY,Greene,100%,6370,11546,568,385,0,0
NY,Hamilton,100%,752,1795,102,39,0,0
NY,Herkimer,100%,7289,15664,938,370,0,0
NY,Jefferson,100%,12289,19947,1467,560,0,0
NY,Kings,100%,595086,133653,6391,11165,0,0
NY,Lewis,100%,2828,6916,446,122,0,0
NY,Livingston,100%,10478,19211,1245,429,0,0
NY,Madison,100%,10548,14901,1460,483,0,0
NY,Monroe,100%,174063,128871,12273,4957,0,0
NY,Montgomery,100%,5961,10579,648,250,0,0
NY,Nassau,100%,307326,275479,10488,6356,0,0
NY,New York,98.4%,515481,58935,8437,8515,0,0
NY,Niagara,100%,32888,49223,2666,1223,0,0
NY,Oneida,100%,30749,48490,3478,1159,0,0
NY,Onondaga,100%,102915,78277,7861,2909,0,0
NY,Ontario,100%,20233,24343,2285,803,0,0
NY,Orange,100%,63037,72129,3570,2017,0,0
NY,Orleans,100%,4327,11582,634,179,0,0
NY,Oswego,100%,15614,25870,1976,662,0,0
NY,Otsego,100%,9285,12284,977,478,0,0
NY,Putnam,100%,17363,25241,1039,543,0,0
NY,Queens,99.7%,473389,138550,6570,8512,0,0
NY,Rensselaer,100%,30039,31933,2758,1261,0,0
NY,Richmond,100%,67561,95612,2262,1774,0,0
NY,Rockland,100%,63454,57148,2096,1245,0,0
NY,Saratoga,100%,46546,51088,4741,1714,0,0
NY,Schenectady,100%,30870,27268,2445,1046,0,0
NY,Schoharie,100%,3777,8173,470,253,0,0
NY,Schuyler,100%,2761,5179,283,200,0,0
NY,Seneca,100%,5175,6719,589,244,0,0
NY,St. Lawrence,100%,14659,18450,1299,746,0,0
NY,Steuben,100%,11215,25091,1522,545,0,0
NY,Suffolk,100%,276953,328403,12761,7603,0,0
NY,Sullivan,100%,10983,14626,518,382,0,0
NY,Tioga,100%,6852,12528,856,320,0,0
NY,Tompkins,100%,25555,9647,1287,1258,0,0
NY,Ulster,100%,40010,32962,2176,1986,0,0
NY,Warren,100%,11366,14284,1129,789,0,0
NY,Washington,100%,8238,12770,843,550,0,0
NY,Wayne,100%,12378,21935,1765,520,0,0
NY,Westchester,99.1%,245670,121643,7185,4008,0,0
NY,Wyoming,100%,3585,11884,640,171,0,0
NY,Yates,100%,3219,5180,440,136,0,0
NC,Alamance,100%,29268,38235,1761,0,0,0
NC,Alexander,100%,3750,13826,435,0,0,0
NC,Alleghany,100%,1300,3789,125,0,0,0
NC,Anson,100%,5785,4480,129,0,0,0
NC,Ashe,100%,3476,9353,331,0,0,0
NC,Avery,100%,1670,6226,164,0,0,0
NC,Beaufort,100%,8699,14478,422,0,0,0
NC,Bertie,100%,5837,3476,67,0,0,0
NC,Bladen,100%,7021,8511,211,0,0,0
NC,Brunswick,100%,23117,42440,1698,0,0,0
NC,Buncombe,100%,74937,55339,4231,0,0,0
NC,Burke,100%,10930,25741,967,0,0,0
NC,Cabarrus,100%,35048,53224,2730,0,0,0
NC,Caldwell,100%,8403,26499,845,0,0,0
NC,Camden,100%,1266,3527,146,0,0,0
NC,Carteret,100%,9806,26228,885,0,0,0
NC,Caswell,100%,4549,5758,208,0,0,0
NC,Catawba,100%,21050,48062,1953,0,0,0
NC,Chatham,100%,20953,17012,1115,0,0,0
NC,Cherokee,100%,2809,10711,340,0,0,0
NC,Chowan,100%,2965,3983,160,0,0,0
NC,Clay,100%,1352,4395,138,0,0,0
NC,Cleveland,100%,14896,28394,847,0,0,0
NC,Columbus,100%,8991,14177,304,0,0,0
NC,Craven,100%,17481,27556,1194,0,0,0
NC,Cumberland,100%,70523,50593,3286,0,0,0
NC,Currituck,100%,2879,9070,474,0,0,0
NC,Dare,100%,7079,11283,647,0,0,0
NC,Davidson,100%,17328,52870,1815,0,0,0
NC,Davie,100%,5228,15502,620,0,0,0
NC,Duplin,100%,8196,12151,254,0,0,0
NC,Durham,100%,118783,27879,3881,0,0,0
NC,Edgecombe,100%,16152,8219,282,0,0,0
NC,Forsyth,100%,92488,74793,5228,0,0,0
NC,Franklin,100%,12811,16320,771,0,0,0
NC,Gaston,100%,30982,61467,2423,0,0,0
NC,Gates,100%,2371,2851,106,0,0,0
NC,Graham,100%,761,3260,73,0,0,0
NC,Granville,100%,12827,13500,593,0,0,0
NC,Greene,100%,3570,4358,85,0,0,0
NC,Guilford,100%,147949,97461,6677,0,0,0
NC,Halifax,100%,15642,8954,285,0,0,0
NC,Harnett,100%,16452,27278,1225,0,0,0
NC,Haywood,100%,10414,18844,898,0,0,0
NC,Henderson,100%,19664,35535,1611,0,0,0
NC,Hertford,100%,6886,3081,133,0,0,0
NC,Hoke,100%,9608,7676,563,0,0,0
NC,Hyde,100%,956,1275,42,0,0,0
NC,Iredell,100%,24441,54164,2122,0,0,0
NC,Jackson,100%,7564,9706,734,0,0,0
NC,Johnston,100%,28153,54082,2318,0,0,0
NC,Jones,100%,2041,2941,57,0,0,0
NC,Lee,100%,10380,13625,671,0,0,0
NC,Lenoir,100%,11752,13354,394,0,0,0
NC,Lincoln,100%,9836,28653,960,0,0,0
NC,Macon,100%,4841,12035,460,0,0,0
NC,Madison,100%,3899,6735,332,0,0,0
NC,Martin,100%,5814,5874,164,0,0,0
NC,McDowell,100%,4645,14517,395,0,0,0
NC,Mecklenburg,100%,292258,154303,15273,0,0,0
NC,Mitchell,100%,1585,6225,138,0,0,0
NC,Montgomery,100%,4108,7070,271,0,0,0
NC,Moore,100%,16148,30273,1325,0,0,0
NC,Nash,100%,23024,23142,737,0,0,0
NC,New Hanover,100%,50219,54665,3853,0,0,0
NC,Northampton,100%,6113,3556,92,0,0,0
NC,Onslow,100%,17156,36342,1866,0,0,0
NC,Orange,100%,59105,18373,2352,0,0,0
NC,Pamlico,100%,2427,4225,120,0,0,0
NC,Pasquotank,100%,8455,8082,427,0,0,0
NC,Pender,100%,9086,17317,669,0,0,0
NC,Perquimans,100%,2291,4143,161,0,0,0
NC,Person,100%,7772,11116,415,0,0,0
NC,Pitt,100%,40967,35191,2106,0,0,0
NC,Polk,100%,3715,6738,270,0,0,0
NC,Randolph,100%,13074,49156,1385,0,0,0
NC,Richmond,100%,8290,10199,324,0,0,0
NC,Robeson,100%,18377,20294,783,0,0,0
NC,Rockingham,100%,14057,26463,854,0,0,0
NC,Rowan,100%,19208,42388,1482,0,0,0
NC,Rutherford,100%,7451,21694,619,0,0,0
NC,Sampson,100%,10486,14761,391,0,0,0
NC,Scotland,100%,7279,6212,252,0,0,0
NC,Stanly,100%,7008,21788,655,0,0,0
NC,Stokes,100%,4645,16976,561,0,0,0
NC,Surry,100%,7438,23495,730,0,0,0
NC,Swain,100%,2186,3557,239,0,0,0
NC,Transylvania,100%,6520,10441,479,0,0,0
NC,Tyrrell,100%,705,968,27,0,0,0
NC,Union,100%,34051,66265,3280,0,0,0
NC,Vance,100%,12168,7304,290,0,0,0
NC,Wake,100%,298353,193607,18980,0,0,0
NC,Warren,100%,6668,3302,153,0,0,0
NC,Washington,100%,3490,2560,65,0,0,0
NC,Watauga,100%,13953,13521,1295,0,0,0
NC,Wayne,100%,21520,27360,944,0,0,0
NC,Wilkes,100%,6596,23613,635,0,0,0
NC,Wilson,100%,19527,17410,656,0,0,0
NC,Yadkin,100%,3140,13815,395,0,0,0
NC,Yancey,100%,3181,6367,260,0,0,0
ND,Adams,100%,216,904,65,8,0,13
ND,Barnes,100%,1597,3156,406,47,0,47
ND,Benson,100%,842,927,112,41,0,18
ND,Billings,100%,58,492,31,4,0,7
ND,Bottineau,100%,734,2482,177,30,0,14
ND,Bowman,100%,227,1445,78,13,0,6
ND,Burke,100%,118,879,26,5,0,3
ND,Burleigh,100%,10865,32499,2719,480,0,311
ND,Cass,100%,31291,39738,6077,1204,0,497
ND,Cavalier,100%,476,1356,110,19,0,8
ND,Dickey,100%,551,1656,122,22,0,21
ND,Divide,100%,243,860,70,9,0,5
ND,Dunn,100%,356,1753,60,14,0,16
ND,Eddy,100%,354,790,53,15,0,7
ND,Emmons,100%,215,1672,52,10,0,10
ND,Foster,100%,346,1237,96,10,0,10
ND,Golden Valley,100%,99,793,40,4,0,6
ND,Grand Forks,100%,10828,16325,2002,382,0,174
ND,Grant,100%,187,1098,63,7,0,6
ND,Griggs,100%,298,847,93,6,0,3
ND,Hettinger,100%,168,1032,46,5,0,10
ND,Kidder,100%,179,1106,63,7,0,3
ND,LaMoure,100%,500,1475,107,13,0,20
ND,Logan,100%,112,867,38,5,0,8
ND,McHenry,100%,474,1991,182,18,0,22
ND,McIntosh,100%,233,1095,71,10,0,14
ND,McKenzie,100%,696,3661,171,35,0,31
ND,McLean,100%,1070,3827,249,29,0,31
ND,Mercer,100%,616,3715,188,20,0,25
ND,Morton,100%,3077,11319,912,141,0,98
ND,Mountrail,100%,1211,2551,163,56,0,28
ND,Nelson,100%,536,1025,113,11,0,9
ND,Oliver,100%,119,827,46,3,0,7
ND,Pembina,100%,681,2204,167,27,0,14
ND,Pierce,100%,431,1433,132,9,0,15
ND,Ramsey,100%,1505,3216,405,44,0,48
ND,Ransom,100%,836,1209,245,22,0,5
ND,Renville,100%,200,978,68,4,0,5
ND,Richland,100%,2064,4759,492,76,0,69
ND,Rolette,100%,2097,1210,155,175,0,25
ND,Sargent,100%,693,1088,166,18,0,13
ND,Sheridan,100%,94,644,29,1,0,6
ND,Sioux,100%,758,256,25,128,0,10
ND,Slope,100%,42,361,19,3,0,2
ND,Stark,100%,1745,9718,522,60,0,70
ND,Steele,100%,361,537,73,6,0,7
ND,Stutsman,100%,2484,6706,571,109,0,68
ND,Towner,100%,305,733,89,7,0,3
ND,Traill,100%,1239,2263,289,35,0,38
ND,Walsh,100%,1166,2991,330,32,0,24
ND,Ward,100%,5792,18601,2050,242,0,176
ND,Wells,100%,419,1793,101,14,0,25
ND,Williams,100%,1722,10033,622,74,0,78
OH,Adams,100%,2293,8445,220,43,0,62
OH,Allen,100%,12815,29858,1440,310,0,213
OH,Ashland,100%,5659,17169,888,180,0,178
OH,Ashtabula,100%,15191,22755,1181,417,0,265
OH,Athens,100%,15552,10816,944,507,0,122
OH,Auglaize,100%,3825,18130,673,105,0,127
OH,Belmont,100%,8652,20729,760,186,0,210
OH,Brown,100%,4270,14257,419,102,0,91
OH,Butler,100%,56700,104441,5612,1119,0,550
OH,Carroll,100%,3124,9067,444,87,0,85
OH,Champaign,100%,4488,12314,555,140,0,100
OH,Clark,100%,22666,34311,1831,492,0,320
OH,Clermont,100%,26096,65960,3385,702,0,312
OH,Clinton,100%,3943,13466,488,125,0,78
OH,Columbiana,100%,12273,31086,1368,313,0,221
OH,Coshocton,100%,3908,10381,447,112,0,113
OH,Crawford,100%,4518,13265,687,114,0,118
OH,Cuyahoga,100%,383974,179894,12526,5026,0,1810
OH,Darke,100%,4395,19698,639,146,0,122
OH,Defiance,100%,5282,11478,766,144,0,125
OH,Delaware,100%,39584,55660,3919,618,0,320
OH,Erie,100%,15692,19301,1185,329,0,223
OH,Fairfield,100%,24150,43163,2341,529,0,359
OH,Fayette,100%,2672,7763,283,53,0,46
OH,Franklin,100%,335961,192328,18851,5789,0,1782
OH,Fulton,100%,5981,13419,993,162,0,138
OH,Gallia,100%,2564,9567,282,94,0,81
OH,Geauga,100%,17165,29577,1452,318,0,224
OH,Greene,100%,28023,47506,3169,646,0,289
OH,Guernsey,100%,4286,11164,529,93,0,84
OH,Hamilton,100%,207587,169972,12750,3521,0,1170
OH,Hancock,100%,9419,23777,1493,312,0,215
OH,Hardin,100%,2870,8541,450,76,0,77
OH,Harrison,100%,1663,5021,171,51,0,50
OH,Henry,100%,3690,9136,638,108,0,99
OH,Highland,100%,3436,13005,428,95,0,84
OH,Hocking,100%,3713,8282,352,87,0,79
OH,Holmes,100%,1766,8578,369,48,0,62
OH,Huron,100%,7080,15930,897,186,0,239
OH,Jackson,100%,3142,9618,352,60,0,67
OH,Jefferson,100%,9483,20668,815,190,0,190
OH,Knox,100%,7959,18563,881,204,0,161
OH,Lake,100%,45056,62627,3702,905,0,500
OH,Lawrence,100%,6849,18240,564,156,0,140
OH,Licking,100%,26360,49346,2575,682,0,436
OH,Logan,100%,4537,15586,640,122,0,122
OH,Lorain,100%,64958,65346,4414,1224,0,712
OH,Lucas,100%,107363,74102,7214,2172,0,833
OH,Madison,100%,4662,11319,583,106,0,84
OH,Mahoning,100%,56188,52808,2559,856,0,416
OH,Marion,100%,7748,16563,956,226,0,155
OH,Medina,100%,31582,53811,2893,693,0,381
OH,Meigs,100%,2157,6869,263,59,0,62
OH,Mercer,100%,3335,17200,552,108,0,120
OH,Miami,100%,12832,36311,1792,305,0,227
OH,Monroe,100%,1647,4781,161,36,0,61
OH,Montgomery,100%,117661,120766,8085,2183,0,865
OH,Morgan,100%,1711,4315,186,42,0,36
OH,Morrow,100%,3711,11722,555,98,0,100
OH,Muskingum,100%,10926,23588,1215,251,0,237
OH,Noble,100%,1201,4441,148,34,0,51
OH,Ottawa,100%,8136,12389,935,143,0,139
OH,Paulding,100%,2068,6359,269,71,0,75
OH,Perry,100%,4072,9978,394,99,0,104
OH,Pickaway,100%,6325,16482,732,165,0,110
OH,Pike,100%,3443,7669,269,54,0,78
OH,Portage,100%,31463,38978,2325,800,0,402
OH,Preble,100%,4323,15376,548,126,0,102
OH,Putnam,100%,2874,14704,626,69,0,114
OH,Richland,100%,15629,35805,1586,373,0,346
OH,Ross,100%,9905,17833,869,198,0,150
OH,Sandusky,100%,9733,16045,1229,302,0,182
OH,Scioto,100%,8841,19742,671,201,0,163
OH,Seneca,100%,7237,14559,1270,236,0,179
OH,Shelby,100%,4143,18148,572,120,0,127
OH,Stark,100%,66581,96345,5541,1355,0,1046
OH,Summit,100%,129922,109531,7226,2244,0,1014
OH,Trumbull,100%,42130,48152,2434,830,0,527
OH,Tuscarawas,100%,11895,26105,1560,275,0,253
OH,Union,100%,7530,17601,1088,196,0,118
OH,Van Wert,100%,2667,10328,419,102,0,68
OH,Vinton,100%,1332,3799,164,43,0,55
OH,Warren,100%,33036,75947,4237,697,0,337
OH,Washington,100%,7841,19901,872,201,0,177
OH,Wayne,100%,14670,31622,1586,364,0,308
OH,Williams,100%,4287,11706,690,124,0,131
OH,Wood,100%,26440,31734,3133,642,0,338
OH,Wyandot,100%,2484,7346,424,83,0,59
OK,Adair,100%,1374,4753,341,0,0,0
OK,Alfalfa,100%,216,1931,109,0,0,0
OK,Atoka,100%,795,4068,139,0,0,0
OK,Beaver,100%,176,1987,74,0,0,0
OK,Beckham,100%,958,6287,284,0,0,0
OK,Blaine,100%,711,2884,198,0,0,0
OK,Bryan,100%,2793,10449,533,0,0,0
OK,Caddo,100%,2418,6473,445,0,0,0
